device_id,latitude,longitude,accuracy,provider,timestamp_iso,timestamp_raw,received_at,raw_json
ld,17.6587039,75.9113014,100,fused,2025-11-20T15:08:55+00:00,1763651335,2025-11-20T15:09:00.845216+00:00,"{""_type"": ""location"", ""_id"": ""1a99a77b"", ""acc"": 100, ""alt"": 406, ""batt"": 13, ""bs"": 1, ""cog"": 0, ""conn"": ""m"", ""created_at"": 1763651340, ""lat"": 17.6587039, ""lon"": 75.9113014, ""m"": 2, ""source"": ""fused"", ""tid"": ""ld"", ""topic"": ""owntracks/user/gold"", ""tst"": 1763651335, ""vac"": 59, ""vel"": 0}"
ld,17.6587039,75.9113014,100,l,2025-11-20T15:09:23+00:00,1763651363,2025-11-20T15:09:28.535906+00:00,"{""_type"": ""transition"", ""_id"": ""33a89458"", ""acc"": 100, ""desc"": ""onroad"", ""event"": ""enter"", ""lat"": 17.6587039, ""lon"": 75.9113014, ""t"": ""l"", ""tid"": ""ld"", ""topic"": ""owntracks/user/gold/event"", ""tst"": 1763651363, ""wtst"": 1763651355}"
ld,17.6587039,75.9113014,100,fused,2025-11-20T15:09:23+00:00,1763651363,2025-11-20T15:09:28.638714+00:00,"{""_type"": ""location"", ""_id"": ""305f37d0"", ""acc"": 100, ""alt"": 406, ""batt"": 13, ""bs"": 1, ""cog"": 0, ""conn"": ""m"", ""created_at"": 1763651368, ""inregions"": [""onroad""], ""lat"": 17.6587039, ""lon"": 75.9113014, ""m"": 2, ""source"": ""fused"", ""tid"": ""ld"", ""topic"": ""owntracks/user/gold"", ""tst"": 1763651363, ""vac"": 59, ""vel"": 0}"
ld,17.6587039,75.9113014,100,fused,2025-11-20T15:09:33+00:00,1763651373,2025-11-20T15:09:33.757870+00:00,"{""_type"": ""location"", ""_id"": ""e7a15510"", ""acc"": 100, ""alt"": 406, ""batt"": 13, ""bs"": 1, ""cog"": 0, ""conn"": ""m"", ""created_at"": 1763651373, ""lat"": 17.6587039, ""lon"": 75.9113014, ""m"": 2, ""source"": ""fused"", ""tid"": ""ld"", ""topic"": ""owntracks/user/gold"", ""tst"": 1763651373, ""vac"": 59, ""vel"": 0}"
ld,17.6587039,75.9113014,100,u,2025-11-20T15:09:33+00:00,1763651373,2025-11-20T15:09:43.591314+00:00,"{""_type"": ""location"", ""_id"": ""ed721839"", ""acc"": 100, ""alt"": 406, ""batt"": 13, ""bs"": 1, ""cog"": 0, ""conn"": ""m"", ""created_at"": 1763651383, ""lat"": 17.6587039, ""lon"": 75.9113014, ""m"": 2, ""source"": ""fused"", ""t"": ""u"", ""tid"": ""ld"", ""topic"": ""owntracks/user/gold"", ""tst"": 1763651373, ""vac"": 59, ""vel"": 0}"
ld,17.6587039,75.9113014,100,fused,2025-11-20T15:09:38+00:00,1763651378,2025-11-20T15:09:43.635511+00:00,"{""_type"": ""location"", ""_id"": ""90403e97"", ""acc"": 100, ""alt"": 406, ""batt"": 13, ""bs"": 1, ""cog"": 0, ""conn"": ""m"", ""created_at"": 1763651383, ""lat"": 17.6587039, ""lon"": 75.9113014, ""m"": 2, ""source"": ""fused"", ""tid"": ""ld"", ""topic"": ""owntracks/user/gold"", ""tst"": 1763651378, ""vac"": 59, ""vel"": 0}"
ld,17.6587039,75.9113014,100,fused,2025-11-20T15:09:43+00:00,1763651383,2025-11-20T15:09:45.122141+00:00,"{""_type"": ""location"", ""_id"": ""64471f7d"", ""acc"": 100, ""alt"": 406, ""batt"": 13, ""bs"": 1, ""cog"": 0, ""conn"": ""m"", ""created_at"": 1763651385, ""lat"": 17.6587039, ""lon"": 75.9113014, ""m"": 2, ""source"": ""fused"", ""tid"": ""ld"", ""topic"": ""owntracks/user/gold"", ""tst"": 1763651383, ""vac"": 59, ""vel"": 0}"
ld,17.6583912,75.9113014,100,fused,2025-11-20T15:09:50+00:00,1763651390,2025-11-20T15:09:55.057901+00:00,"{""_type"": ""location"", ""_id"": ""22fb2088"", ""acc"": 100, ""alt"": 406, ""batt"": 13, ""bs"": 1, ""cog"": 180, ""conn"": ""m"", ""created_at"": 1763651395, ""lat"": 17.6583912, ""lon"": 75.9113014, ""m"": 2, ""source"": ""fused"", ""tid"": ""ld"", ""topic"": ""owntracks/user/gold"", ""tst"": 1763651390, ""vac"": 59, ""vel"": 14}"
ld,17.6583188,75.9113014,100,fused,2025-11-20T15:09:55+00:00,1763651395,2025-11-20T15:09:56.490963+00:00,"{""_type"": ""location"", ""_id"": ""5543557c"", ""acc"": 100, ""alt"": 406, ""batt"": 13, ""bs"": 1, ""cog"": 180, ""conn"": ""m"", ""created_at"": 1763651396, ""lat"": 17.6583188, ""lon"": 75.9113014, ""m"": 2, ""source"": ""fused"", ""tid"": ""ld"", ""topic"": ""owntracks/user/gold"", ""tst"": 1763651395, ""vac"": 59, ""vel"": 8}"
ld,17.6583211,75.9113014,100,fused,2025-11-20T15:10:01+00:00,1763651401,2025-11-20T15:10:06.526912+00:00,"{""_type"": ""location"", ""_id"": ""695429dd"", ""acc"": 100, ""alt"": 406, ""batt"": 13, ""bs"": 1, ""cog"": 180, ""conn"": ""m"", ""created_at"": 1763651406, ""lat"": 17.6583211, ""lon"": 75.9113014, ""m"": 2, ""source"": ""fused"", ""tid"": ""ld"", ""topic"": ""owntracks/user/gold"", ""tst"": 1763651401, ""vac"": 59, ""vel"": 2}"
ld,17.6583341,75.9113014,100,fused,2025-11-20T15:10:06+00:00,1763651406,2025-11-20T15:10:07.976779+00:00,"{""_type"": ""location"", ""_id"": ""435feeda"", ""acc"": 100, ""alt"": 406, ""batt"": 13, ""bs"": 1, ""cog"": 0, ""conn"": ""m"", ""created_at"": 1763651408, ""lat"": 17.6583341, ""lon"": 75.9113014, ""m"": 2, ""source"": ""fused"", ""tid"": ""ld"", ""topic"": ""owntracks/user/gold"", ""tst"": 1763651406, ""vac"": 59, ""vel"": 0}"
ld,17.6583415,75.9113014,100,fused,2025-11-20T15:10:13+00:00,1763651413,2025-11-20T15:10:17.999914+00:00,"{""_type"": ""location"", ""_id"": ""41aaa25b"", ""acc"": 100, ""alt"": 406, ""batt"": 13, ""bs"": 1, ""cog"": 0, ""conn"": ""m"", ""created_at"": 1763651418, ""lat"": 17.6583415, ""lon"": 75.9113014, ""m"": 2, ""source"": ""fused"", ""tid"": ""ld"", ""topic"": ""owntracks/user/gold"", ""tst"": 1763651413, ""vac"": 59, ""vel"": 0}"
ld,17.6583431,75.9113014,100,fused,2025-11-20T15:10:18+00:00,1763651418,2025-11-20T15:10:19.529912+00:00,"{""_type"": ""location"", ""_id"": ""5131428b"", ""acc"": 100, ""alt"": 406, ""batt"": 13, ""bs"": 1, ""cog"": 0, ""conn"": ""m"", ""created_at"": 1763651419, ""lat"": 17.6583431, ""lon"": 75.9113014, ""m"": 2, ""source"": ""fused"", ""tid"": ""ld"", ""topic"": ""owntracks/user/gold"", ""tst"": 1763651418, ""vac"": 59, ""vel"": 0}"
ld,17.6583429,75.9113014,100,fused,2025-11-20T15:10:24+00:00,1763651424,2025-11-20T15:10:29.568236+00:00,"{""_type"": ""location"", ""_id"": ""6704eb05"", ""acc"": 100, ""alt"": 406, ""batt"": 13, ""bs"": 1, ""cog"": 0, ""conn"": ""m"", ""created_at"": 1763651429, ""lat"": 17.6583429, ""lon"": 75.9113014, ""m"": 2, ""source"": ""fused"", ""tid"": ""ld"", ""topic"": ""owntracks/user/gold"", ""tst"": 1763651424, ""vac"": 59, ""vel"": 0}"
ld,17.6583426,75.9113014,100,fused,2025-11-20T15:10:29+00:00,1763651429,2025-11-20T15:10:31.102786+00:00,"{""_type"": ""location"", ""_id"": ""839fa79a"", ""acc"": 100, ""alt"": 406, ""batt"": 13, ""bs"": 1, ""cog"": 0, ""conn"": ""m"", ""created_at"": 1763651431, ""lat"": 17.6583426, ""lon"": 75.9113014, ""m"": 2, ""source"": ""fused"", ""tid"": ""ld"", ""topic"": ""owntracks/user/gold"", ""tst"": 1763651429, ""vac"": 59, ""vel"": 0}"
ld,17.6583424,75.9113014,100,fused,2025-11-20T15:10:36+00:00,1763651436,2025-11-20T15:10:41.036826+00:00,"{""_type"": ""location"", ""_id"": ""7beb10ae"", ""acc"": 100, ""alt"": 406, ""batt"": 13, ""bs"": 1, ""cog"": 0, ""conn"": ""m"", ""created_at"": 1763651441, ""lat"": 17.6583424, ""lon"": 75.9113014, ""m"": 2, ""source"": ""fused"", ""tid"": ""ld"", ""topic"": ""owntracks/user/gold"", ""tst"": 1763651436, ""vac"": 59, ""vel"": 0}"
ld,17.6583424,75.9113014,100,fused,2025-11-20T15:10:41+00:00,1763651441,2025-11-20T15:10:42.915432+00:00,"{""_type"": ""location"", ""_id"": ""274726a5"", ""acc"": 100, ""alt"": 406, ""batt"": 13, ""bs"": 1, ""cog"": 0, ""conn"": ""m"", ""created_at"": 1763651443, ""lat"": 17.6583424, ""lon"": 75.9113014, ""m"": 2, ""source"": ""fused"", ""tid"": ""ld"", ""topic"": ""owntracks/user/gold"", ""tst"": 1763651441, ""vac"": 59, ""vel"": 0}"
ld,17.6583424,75.9113014,100,fused,2025-11-20T15:10:47+00:00,1763651447,2025-11-20T15:10:52.914078+00:00,"{""_type"": ""location"", ""_id"": ""63538079"", ""acc"": 100, ""alt"": 406, ""batt"": 13, ""bs"": 1, ""cog"": 0, ""conn"": ""m"", ""created_at"": 1763651453, ""lat"": 17.6583424, ""lon"": 75.9113014, ""m"": 2, ""source"": ""fused"", ""tid"": ""ld"", ""topic"": ""owntracks/user/gold"", ""tst"": 1763651447, ""vac"": 59, ""vel"": 0}"
ld,17.6583424,75.9113014,100,fused,2025-11-20T15:10:53+00:00,1763651453,2025-11-20T15:10:54.450591+00:00,"{""_type"": ""location"", ""_id"": ""be1487e6"", ""acc"": 100, ""alt"": 406, ""batt"": 13, ""bs"": 1, ""cog"": 0, ""conn"": ""m"", ""created_at"": 1763651454, ""lat"": 17.6583424, ""lon"": 75.9113014, ""m"": 2, ""source"": ""fused"", ""tid"": ""ld"", ""topic"": ""owntracks/user/gold"", ""tst"": 1763651453, ""vac"": 59, ""vel"": 0}"
ld,17.6583424,75.9113014,100,fused,2025-11-20T15:10:59+00:00,1763651459,2025-11-20T15:11:04.365158+00:00,"{""_type"": ""location"", ""_id"": ""4d1543aa"", ""acc"": 100, ""alt"": 406, ""batt"": 13, ""bs"": 1, ""cog"": 0, ""conn"": ""m"", ""created_at"": 1763651464, ""lat"": 17.6583424, ""lon"": 75.9113014, ""m"": 2, ""source"": ""fused"", ""tid"": ""ld"", ""topic"": ""owntracks/user/gold"", ""tst"": 1763651459, ""vac"": 59, ""vel"": 0}"
ld,17.6583424,75.9113014,100,fused,2025-11-20T15:11:04+00:00,1763651464,2025-11-20T15:11:06.263610+00:00,"{""_type"": ""location"", ""_id"": ""74e7c378"", ""acc"": 100, ""alt"": 406, ""batt"": 13, ""bs"": 1, ""cog"": 0, ""conn"": ""m"", ""created_at"": 1763651466, ""lat"": 17.6583424, ""lon"": 75.9113014, ""m"": 2, ""source"": ""fused"", ""tid"": ""ld"", ""topic"": ""owntracks/user/gold"", ""tst"": 1763651464, ""vac"": 59, ""vel"": 0}"
ld,17.6583424,75.9113014,100,fused,2025-11-20T15:11:11+00:00,1763651471,2025-11-20T15:11:16.260420+00:00,"{""_type"": ""location"", ""_id"": ""9b239e08"", ""acc"": 100, ""alt"": 406, ""batt"": 12, ""bs"": 1, ""cog"": 0, ""conn"": ""m"", ""created_at"": 1763651476, ""lat"": 17.6583424, ""lon"": 75.9113014, ""m"": 2, ""source"": ""fused"", ""tid"": ""ld"", ""topic"": ""owntracks/user/gold"", ""tst"": 1763651471, ""vac"": 59, ""vel"": 0}"
ld,17.6583424,75.9113014,100,fused,2025-11-20T15:11:16+00:00,1763651476,2025-11-20T15:11:17.798318+00:00,"{""_type"": ""location"", ""_id"": ""3711fe86"", ""acc"": 100, ""alt"": 406, ""batt"": 12, ""bs"": 1, ""cog"": 0, ""conn"": ""m"", ""created_at"": 1763651477, ""lat"": 17.6583424, ""lon"": 75.9113014, ""m"": 2, ""source"": ""fused"", ""tid"": ""ld"", ""topic"": ""owntracks/user/gold"", ""tst"": 1763651476, ""vac"": 59, ""vel"": 0}"
ld,17.6583424,75.9113014,100,fused,2025-11-20T15:11:22+00:00,1763651482,2025-11-20T15:11:27.833009+00:00,"{""_type"": ""location"", ""_id"": ""13218513"", ""acc"": 100, ""alt"": 406, ""batt"": 12, ""bs"": 1, ""cog"": 0, ""conn"": ""m"", ""created_at"": 1763651487, ""lat"": 17.6583424, ""lon"": 75.9113014, ""m"": 2, ""source"": ""fused"", ""tid"": ""ld"", ""topic"": ""owntracks/user/gold"", ""tst"": 1763651482, ""vac"": 59, ""vel"": 0}"
ld,17.6583424,75.9113014,100,fused,2025-11-20T15:11:27+00:00,1763651487,2025-11-20T15:11:29.270722+00:00,"{""_type"": ""location"", ""_id"": ""6ea8878f"", ""acc"": 100, ""alt"": 406, ""batt"": 12, ""bs"": 1, ""cog"": 0, ""conn"": ""m"", ""created_at"": 1763651489, ""lat"": 17.6583424, ""lon"": 75.9113014, ""m"": 2, ""source"": ""fused"", ""tid"": ""ld"", ""topic"": ""owntracks/user/gold"", ""tst"": 1763651487, ""vac"": 59, ""vel"": 0}"
ld,17.6583424,75.9113014,100,fused,2025-11-20T15:11:34+00:00,1763651494,2025-11-20T15:11:39.297243+00:00,"{""_type"": ""location"", ""_id"": ""fd90a541"", ""acc"": 100, ""alt"": 406, ""batt"": 12, ""bs"": 1, ""cog"": 0, ""conn"": ""m"", ""created_at"": 1763651499, ""lat"": 17.6583424, ""lon"": 75.9113014, ""m"": 2, ""source"": ""fused"", ""tid"": ""ld"", ""topic"": ""owntracks/user/gold"", ""tst"": 1763651494, ""vac"": 59, ""vel"": 0}"
ld,17.6583424,75.9113014,100,fused,2025-11-20T15:11:39+00:00,1763651499,2025-11-20T15:11:40.836046+00:00,"{""_type"": ""location"", ""_id"": ""4d865eb0"", ""acc"": 100, ""alt"": 406, ""batt"": 12, ""bs"": 1, ""cog"": 0, ""conn"": ""m"", ""created_at"": 1763651500, ""lat"": 17.6583424, ""lon"": 75.9113014, ""m"": 2, ""source"": ""fused"", ""tid"": ""ld"", ""topic"": ""owntracks/user/gold"", ""tst"": 1763651499, ""vac"": 59, ""vel"": 0}"
ld,17.6583424,75.9113014,100,fused,2025-11-20T15:11:50+00:00,1763651510,2025-11-20T15:17:29.821121+00:00,"{""_type"": ""location"", ""_id"": ""8f555161"", ""acc"": 100, ""alt"": 406, ""batt"": 12, ""bs"": 1, ""cog"": 0, ""conn"": ""m"", ""created_at"": 1763651512, ""lat"": 17.6583424, ""lon"": 75.9113014, ""m"": 2, ""source"": ""fused"", ""tid"": ""ld"", ""topic"": ""owntracks/user/gold"", ""tst"": 1763651510, ""vac"": 59, ""vel"": 0}"
ld,17.6583424,75.9113014,100,fused,2025-11-20T15:11:57+00:00,1763651517,2025-11-20T15:17:29.918965+00:00,"{""_type"": ""location"", ""_id"": ""eadbb19e"", ""acc"": 100, ""alt"": 406, ""batt"": 12, ""bs"": 1, ""cog"": 0, ""conn"": ""m"", ""created_at"": 1763651522, ""lat"": 17.6583424, ""lon"": 75.9113014, ""m"": 2, ""source"": ""fused"", ""tid"": ""ld"", ""topic"": ""owntracks/user/gold"", ""tst"": 1763651517, ""vac"": 59, ""vel"": 0}"
ld,17.6583424,75.9113014,100,fused,2025-11-20T15:12:02+00:00,1763651522,2025-11-20T15:17:29.950733+00:00,"{""_type"": ""location"", ""_id"": ""aa3927c7"", ""acc"": 100, ""alt"": 406, ""batt"": 12, ""bs"": 1, ""cog"": 0, ""conn"": ""m"", ""created_at"": 1763651523, ""lat"": 17.6583424, ""lon"": 75.9113014, ""m"": 2, ""source"": ""fused"", ""tid"": ""ld"", ""topic"": ""owntracks/user/gold"", ""tst"": 1763651522, ""vac"": 59, ""vel"": 0}"
ld,17.6583341,75.9113014,100,u,2025-11-20T15:10:06+00:00,1763651406,2025-11-20T15:17:30.006215+00:00,"{""_type"": ""location"", ""_id"": ""929c86c9"", ""acc"": 100, ""alt"": 406, ""batt"": 12, ""bs"": 1, ""cog"": 0, ""conn"": ""m"", ""created_at"": 1763651533, ""lat"": 17.6583341, ""lon"": 75.9113014, ""m"": 2, ""source"": ""fused"", ""t"": ""u"", ""tid"": ""ld"", ""topic"": ""owntracks/user/gold"", ""tst"": 1763651406, ""vac"": 59, ""vel"": 0}"
ld,17.6583424,75.9113014,100,fused,2025-11-20T15:12:08+00:00,1763651528,2025-11-20T15:17:30.186554+00:00,"{""_type"": ""location"", ""_id"": ""439c5b3a"", ""acc"": 100, ""alt"": 406, ""batt"": 12, ""bs"": 1, ""cog"": 0, ""conn"": ""m"", ""created_at"": 1763651533, ""lat"": 17.6583424, ""lon"": 75.9113014, ""m"": 2, ""source"": ""fused"", ""tid"": ""ld"", ""topic"": ""owntracks/user/gold"", ""tst"": 1763651528, ""vac"": 59, ""vel"": 0}"
ld,17.6583424,75.9113014,100,fused,2025-11-20T15:12:20+00:00,1763651540,2025-11-20T15:17:30.222773+00:00,"{""_type"": ""location"", ""_id"": ""c9d74246"", ""acc"": 100, ""alt"": 406, ""batt"": 12, ""bs"": 1, ""cog"": 0, ""conn"": ""m"", ""created_at"": 1763651545, ""lat"": 17.6583424, ""lon"": 75.9113014, ""m"": 2, ""source"": ""fused"", ""tid"": ""ld"", ""topic"": ""owntracks/user/gold"", ""tst"": 1763651540, ""vac"": 59, ""vel"": 0}"
ld,17.6583424,75.9113014,100,fused,2025-11-20T15:12:30+00:00,1763651550,2025-11-20T15:17:30.258195+00:00,"{""_type"": ""location"", ""_id"": ""d3b09e99"", ""acc"": 100, ""alt"": 406, ""batt"": 12, ""bs"": 1, ""cog"": 0, ""conn"": ""m"", ""created_at"": 1763651555, ""lat"": 17.6583424, ""lon"": 75.9113014, ""m"": 2, ""source"": ""fused"", ""tid"": ""ld"", ""topic"": ""owntracks/user/gold"", ""tst"": 1763651550, ""vac"": 59, ""vel"": 0}"
ld,17.6583424,75.9113014,100,fused,2025-11-20T15:12:40+00:00,1763651560,2025-11-20T15:17:30.323690+00:00,"{""_type"": ""location"", ""_id"": ""a6771280"", ""acc"": 100, ""alt"": 406, ""batt"": 12, ""bs"": 1, ""cog"": 0, ""conn"": ""m"", ""created_at"": 1763651565, ""lat"": 17.6583424, ""lon"": 75.9113014, ""m"": 2, ""source"": ""fused"", ""tid"": ""ld"", ""topic"": ""owntracks/user/gold"", ""tst"": 1763651560, ""vac"": 59, ""vel"": 0}"
ld,17.6583424,75.9113014,100,fused,2025-11-20T15:12:50+00:00,1763651570,2025-11-20T15:17:30.429566+00:00,"{""_type"": ""location"", ""_id"": ""d2b94fa3"", ""acc"": 100, ""alt"": 406, ""batt"": 12, ""bs"": 1, ""cog"": 0, ""conn"": ""m"", ""created_at"": 1763651575, ""lat"": 17.6583424, ""lon"": 75.9113014, ""m"": 2, ""source"": ""fused"", ""tid"": ""ld"", ""topic"": ""owntracks/user/gold"", ""tst"": 1763651570, ""vac"": 59, ""vel"": 0}"
ld,17.6583424,75.9113014,100,fused,2025-11-20T15:13:00+00:00,1763651580,2025-11-20T15:17:30.462958+00:00,"{""_type"": ""location"", ""_id"": ""3b7f8852"", ""acc"": 100, ""alt"": 406, ""batt"": 12, ""bs"": 1, ""cog"": 0, ""conn"": ""m"", ""created_at"": 1763651585, ""lat"": 17.6583424, ""lon"": 75.9113014, ""m"": 2, ""source"": ""fused"", ""tid"": ""ld"", ""topic"": ""owntracks/user/gold"", ""tst"": 1763651580, ""vac"": 59, ""vel"": 0}"
ld,17.6580007,75.9113014,100,fused,2025-11-20T15:13:10+00:00,1763651590,2025-11-20T15:17:30.530247+00:00,"{""_type"": ""location"", ""_id"": ""e2f9a439"", ""acc"": 100, ""alt"": 406, ""batt"": 12, ""bs"": 1, ""cog"": 180, ""conn"": ""m"", ""created_at"": 1763651595, ""lat"": 17.6580007, ""lon"": 75.9113014, ""m"": 2, ""source"": ""fused"", ""tid"": ""ld"", ""topic"": ""owntracks/user/gold"", ""tst"": 1763651590, ""vac"": 59, ""vel"": 12}"
ld,17.6583069,75.9113014,100,fused,2025-11-20T15:13:20+00:00,1763651600,2025-11-20T15:17:30.562842+00:00,"{""_type"": ""location"", ""_id"": ""3e82162e"", ""acc"": 100, ""alt"": 406, ""batt"": 12, ""bs"": 1, ""cog"": 0, ""conn"": ""m"", ""created_at"": 1763651605, ""lat"": 17.6583069, ""lon"": 75.9113014, ""m"": 2, ""source"": ""fused"", ""tid"": ""ld"", ""topic"": ""owntracks/user/gold"", ""tst"": 1763651600, ""vac"": 59, ""vel"": 9}"
ld,17.6583536,75.9113014,100,fused,2025-11-20T15:13:30+00:00,1763651610,2025-11-20T15:17:30.589238+00:00,"{""_type"": ""location"", ""_id"": ""f1ddc8e9"", ""acc"": 100, ""alt"": 406, ""batt"": 12, ""bs"": 1, ""cog"": 0, ""conn"": ""m"", ""created_at"": 1763651615, ""lat"": 17.6583536, ""lon"": 75.9113014, ""m"": 2, ""source"": ""fused"", ""tid"": ""ld"", ""topic"": ""owntracks/user/gold"", ""tst"": 1763651610, ""vac"": 59, ""vel"": 2}"
ld,17.6583467,75.9113014,100,fused,2025-11-20T15:13:40+00:00,1763651620,2025-11-20T15:17:30.615285+00:00,"{""_type"": ""location"", ""_id"": ""336e200a"", ""acc"": 100, ""alt"": 406, ""batt"": 12, ""bs"": 1, ""cog"": 0, ""conn"": ""m"", ""created_at"": 1763651625, ""lat"": 17.6583467, ""lon"": 75.9113014, ""m"": 2, ""source"": ""fused"", ""tid"": ""ld"", ""topic"": ""owntracks/user/gold"", ""tst"": 1763651620, ""vac"": 59, ""vel"": 0}"
ld,17.6583427,75.9113014,100,fused,2025-11-20T15:13:50+00:00,1763651630,2025-11-20T15:17:30.639840+00:00,"{""_type"": ""location"", ""_id"": ""c93ec7dc"", ""acc"": 100, ""alt"": 406, ""batt"": 12, ""bs"": 1, ""cog"": 0, ""conn"": ""m"", ""created_at"": 1763651635, ""lat"": 17.6583427, ""lon"": 75.9113014, ""m"": 2, ""source"": ""fused"", ""tid"": ""ld"", ""topic"": ""owntracks/user/gold"", ""tst"": 1763651630, ""vac"": 59, ""vel"": 0}"
ld,17.6583422,75.9113014,100,fused,2025-11-20T15:14:00+00:00,1763651640,2025-11-20T15:17:30.670755+00:00,"{""_type"": ""location"", ""_id"": ""6538c3ab"", ""acc"": 100, ""alt"": 406, ""batt"": 12, ""bs"": 1, ""cog"": 0, ""conn"": ""m"", ""created_at"": 1763651645, ""lat"": 17.6583422, ""lon"": 75.9113014, ""m"": 2, ""source"": ""fused"", ""tid"": ""ld"", ""topic"": ""owntracks/user/gold"", ""tst"": 1763651640, ""vac"": 59, ""vel"": 0}"
ld,17.6583423,75.9113014,100,fused,2025-11-20T15:14:10+00:00,1763651650,2025-11-20T15:17:30.691201+00:00,"{""_type"": ""location"", ""_id"": ""84f4e972"", ""acc"": 100, ""alt"": 406, ""batt"": 11, ""bs"": 1, ""cog"": 0, ""conn"": ""m"", ""created_at"": 1763651655, ""lat"": 17.6583423, ""lon"": 75.9113014, ""m"": 2, ""source"": ""fused"", ""tid"": ""ld"", ""topic"": ""owntracks/user/gold"", ""tst"": 1763651650, ""vac"": 59, ""vel"": 0}"
ld,17.6583424,75.9113014,100,fused,2025-11-20T15:14:20+00:00,1763651660,2025-11-20T15:17:30.716778+00:00,"{""_type"": ""location"", ""_id"": ""e01eedc9"", ""acc"": 100, ""alt"": 406, ""batt"": 11, ""bs"": 1, ""cog"": 0, ""conn"": ""m"", ""created_at"": 1763651665, ""lat"": 17.6583424, ""lon"": 75.9113014, ""m"": 2, ""source"": ""fused"", ""tid"": ""ld"", ""topic"": ""owntracks/user/gold"", ""tst"": 1763651660, ""vac"": 59, ""vel"": 0}"
ld,17.6583424,75.9113014,100,fused,2025-11-20T15:14:30+00:00,1763651670,2025-11-20T15:17:30.839215+00:00,"{""_type"": ""location"", ""_id"": ""16ef8ef8"", ""acc"": 100, ""alt"": 406, ""batt"": 11, ""bs"": 1, ""cog"": 0, ""conn"": ""m"", ""created_at"": 1763651675, ""lat"": 17.6583424, ""lon"": 75.9113014, ""m"": 2, ""source"": ""fused"", ""tid"": ""ld"", ""topic"": ""owntracks/user/gold"", ""tst"": 1763651670, ""vac"": 59, ""vel"": 0}"
ld,17.6583424,75.9113014,100,fused,2025-11-20T15:14:40+00:00,1763651680,2025-11-20T15:17:30.872178+00:00,"{""_type"": ""location"", ""_id"": ""33b9a7ee"", ""acc"": 100, ""alt"": 406, ""batt"": 11, ""bs"": 1, ""cog"": 0, ""conn"": ""m"", ""created_at"": 1763651685, ""lat"": 17.6583424, ""lon"": 75.9113014, ""m"": 2, ""source"": ""fused"", ""tid"": ""ld"", ""topic"": ""owntracks/user/gold"", ""tst"": 1763651680, ""vac"": 59, ""vel"": 0}"
ld,17.6583424,75.9113014,100,fused,2025-11-20T15:14:50+00:00,1763651690,2025-11-20T15:17:30.905928+00:00,"{""_type"": ""location"", ""_id"": ""2e9f2f00"", ""acc"": 100, ""alt"": 406, ""batt"": 11, ""bs"": 1, ""cog"": 0, ""conn"": ""m"", ""created_at"": 1763651695, ""lat"": 17.6583424, ""lon"": 75.9113014, ""m"": 2, ""source"": ""fused"", ""tid"": ""ld"", ""topic"": ""owntracks/user/gold"", ""tst"": 1763651690, ""vac"": 59, ""vel"": 0}"
ld,17.6583424,75.9113014,100,fused,2025-11-20T15:15:00+00:00,1763651700,2025-11-20T15:17:30.934939+00:00,"{""_type"": ""location"", ""_id"": ""8a45583d"", ""acc"": 100, ""alt"": 406, ""batt"": 11, ""bs"": 1, ""cog"": 0, ""conn"": ""m"", ""created_at"": 1763651705, ""lat"": 17.6583424, ""lon"": 75.9113014, ""m"": 2, ""source"": ""fused"", ""tid"": ""ld"", ""topic"": ""owntracks/user/gold"", ""tst"": 1763651700, ""vac"": 59, ""vel"": 0}"
ld,17.6583424,75.9113014,100,fused,2025-11-20T15:15:20+00:00,1763651720,2025-11-20T15:17:30.955492+00:00,"{""_type"": ""location"", ""_id"": ""5b94d2d2"", ""acc"": 100, ""alt"": 406, ""batt"": 11, ""bs"": 1, ""cog"": 0, ""conn"": ""m"", ""created_at"": 1763651725, ""lat"": 17.6583424, ""lon"": 75.9113014, ""m"": 2, ""source"": ""fused"", ""tid"": ""ld"", ""topic"": ""owntracks/user/gold"", ""tst"": 1763651720, ""vac"": 59, ""vel"": 0}"
ld,17.6583227,75.9110301,100,fused,2025-11-20T15:15:30+00:00,1763651730,2025-11-20T15:17:30.972049+00:00,"{""_type"": ""location"", ""_id"": ""5cf9fab1"", ""acc"": 100, ""alt"": 406, ""batt"": 11, ""bs"": 1, ""cog"": 266, ""conn"": ""m"", ""created_at"": 1763651735, ""lat"": 17.6583227, ""lon"": 75.9110301, ""m"": 2, ""source"": ""fused"", ""tid"": ""ld"", ""topic"": ""owntracks/user/gold"", ""tst"": 1763651730, ""vac"": 59, ""vel"": 1}"
ld,17.6583162,75.910941,100,fused,2025-11-20T15:15:40+00:00,1763651740,2025-11-20T15:17:31.009991+00:00,"{""_type"": ""location"", ""_id"": ""c39e86ba"", ""acc"": 100, ""alt"": 406, ""batt"": 11, ""bs"": 1, ""cog"": 266, ""conn"": ""m"", ""created_at"": 1763651745, ""lat"": 17.6583162, ""lon"": 75.910941, ""m"": 2, ""source"": ""fused"", ""tid"": ""ld"", ""topic"": ""owntracks/user/gold"", ""tst"": 1763651740, ""vac"": 59, ""vel"": 3}"
